time,mode,wind_power_kw,wind_current_a,diesel_power_kw,load_power_kw,battery_power_kw,battery_current_a,dump_load_power_kw,unserved_power_kw,soc_percent,dc_bus_voltage_v,pcc_voltage_v,frequency_hz,inverter_current_a,diesel_enabled
2.980000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.9238757070413,347.78687997209994,457.8591843118841,60.09242998606573,-13.399500185016509,True
3.000000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92395485956875,347.78708692270396,457.85923676315906,60.09243269632694,-13.39949865000135,True
3.020000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.9240340120962,347.7872897342959,457.8592881654079,60.09243535681417,-13.399497145686855,True
3.040000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92411316462365,347.78748848965597,457.8593385396115,60.092437967725274,-13.399495671458986,True
3.060000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.9241923171511,347.7876832699088,457.85938790633094,60.09244052939773,-13.399494226715989,True
3.080000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92427146967854,347.7878741545567,457.8594362857159,60.09244304227998,-13.399492810868159,True
3.100000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92435062220599,347.7880612215115,457.8594836975131,60.09244550690805,-13.39949142333758,True
3.120000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92442977473344,347.7882445471273,457.85953016107436,60.0924479238864,-13.399490063557886,True
3.140000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92450892726089,347.78842420623073,457.85957569536436,60.092450293872304,-13.399488730974058,True
3.160000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92458807978834,347.7886002721521,457.85962031896855,60.09245261756314,-13.399487425042164,True
3.180000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92466723231578,347.7887728167551,457.8596640501007,60.09245489568597,-13.399486145229151,True
3.200000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92474638484323,347.788941910466,457.8597069066102,60.0924571289891,-13.39948489101264,True
3.220000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92482553737068,347.78910762230265,457.8597489059895,60.092459318235235,-13.399483661880687,True
3.240000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92490468989813,347.78927001990263,457.8597900653812,60.092461464195885,-13.399482457331587,True
3.260000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92498384242558,347.78942916955054,457.8598304015851,60.09246356764685,-13.399481276873683,True
3.280000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92506299495302,347.7895851362056,457.85986993106485,60.092465629364625,-13.399480120025137,True
3.300000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92514214748047,347.78973798352746,457.8599086699551,60.09246765012341,-13.399478986313756,True
3.320000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92522130000792,347.7898877739029,457.85994663406746,60.092469630692825,-13.399477875276789,True
3.340000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92530045253537,347.79003456847084,457.8599838388976,60.092471571836015,-13.39947678646074,True
3.360000000000001,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92537960506282,347.7901784271474,457.8600202996312,60.09247347430817,-13.399475719421185,True
3.3800000000000012,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92545875759026,347.7903194086505,457.86005603115007,60.09247533885539,-13.399474673722585,True
3.4000000000000012,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92553791011771,347.7904575705235,457.86009104803856,60.09247716621375,-13.399473648938114,True
3.4200000000000013,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92561706264516,347.790592969159,457.8601253645893,60.09247895710865,-13.399472644649487,True
3.4400000000000013,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.92569621517261,347.7907256598218,457.860158994809,60.09248071225431,-13.399471660446777,True
